Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Ne peut pas être rejoint en cours d'année,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Infos cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3,Paiement en ligne ?,Formule 1,Formule 2,Formule 3,Formule 4,Infos et conditions,Nbre places dispo en réservation CB,Info RIB Partenaire,Audition préalable obligatoire,"Possibilité remboursement ultérieur, si oui, condition",Promotion,Info1&2,Conc.1
Académie Inter Musicale de Paris - Voltaire,Cours,Bande dessinée,Jeudi,5:30 PM,,2:00 AM,Adulte,Ado,Enfant,,"L’école fournit papier, planche, chevalets, supports pour dessiner. L’élève aura lui, à sa charge, l’achat des autres fournitures. Le professeur donnera une liste en début d’année et pourra éventuellement organiser des achats groupés.",,TN,,9,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 13ème,Cours,Bande dessinée,Mercredi,1:20 PM,,2:00 AM,Adulte,Ado,Enfant,,"L’école fournit papier, planche, chevalets, supports pour dessiner. L’élève aura lui, à sa charge, l’achat des autres fournitures. Le professeur donnera une liste en début d’année et pourra éventuellement organiser des achats groupés.",,TN,,9,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Bande dessinée,Lundi,5:00 PM,,2:00 AM,Adulte,Ado,Enfant,,"L’école fournit papier, planche, chevalets, supports pour dessiner. L’élève aura lui, à sa charge, l’achat des autres fournitures. Le professeur donnera une liste en début d’année et pourra éventuellement organiser des achats groupés.",,TN,,9,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Convention,Cours,Bande dessinée,Mercredi,5:00 PM,,2:00 AM,Adulte,Ado,Enfant,,"L’école fournit papier, planche, chevalets, supports pour dessiner. L’élève aura lui, à sa charge, l’achat des autres fournitures. Le professeur donnera une liste en début d’année et pourra éventuellement organiser des achats groupés.",,TN,,9,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Eveil théâtral,Mercredi,11:20 AM,,1:00 AM,Enfant,,,,,,Ini,,3,6,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Mercredi,9:00 AM,,12:30 AM,Enfant,,,,,,Ini,,1,2,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,"

",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Mercredi,9:30 AM,,12:30 AM,Enfant,,,,,,Ini,,1,2,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,"

",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Mercredi,,,12:40 AM,Enfant,,,,,,Ini,,3,4,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,/ trimestre,,,12,10,,,,,,,,,,,,"

Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Mercredi,,,1:00 AM,Enfant,,,,,,Ini,,5,7,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,"

Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Samedi,,,12:40 AM,Enfant,,,,,,Ini,,3,4,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,/ trimestre,,,12,10,,,,,,,,,,,,"

Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Samedi,,,1:00 AM,Enfant,,,,,,Ini,,5,7,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,"

Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.",
Académie Inter Musicale de Paris - 14ème,Cours,Eveil musical,Samedi,,,12:30 AM,Enfant,,,,,,Ini,,1,2,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,"

Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.",
Académie Inter Musicale de Paris - 14ème,Cours,Accordéon diatonique (portugais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Batterie (anglais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Clarinette (chinois, espagnol)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Flûte à bec (espagnol),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Flûte traversière (italien, russe, coréen)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Guitare (anglais, portugais, russe, bulgare, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Harpe (anglais, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Luth (russe),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Piano (espagnol, russe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Saxophone (portugais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Violon (italien, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,"Violoncelle (anglais, espagnol)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Tout instrument,,,,12:20 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,5,7,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Tout instrument,,,,12:30 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,D,M,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,/ trimestre,,,24,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Tout instrument,,,,12:40 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,M,I,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,/ trimestre,,,31,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Tout instrument,,,,12:50 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,I,A,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,/ trimestre,,,38,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Tout instrument,,,,1:00 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,A,,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,/ trimestre,,,45,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Chant,,,,12:20 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,5,7,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Chant,,,,12:30 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,D,M,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,/ trimestre,,,24,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Chant,,,,12:40 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,M,I,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,/ trimestre,,,31,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Chant,,,,12:50 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,I,A,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,/ trimestre,,,38,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Chant,,,,1:00 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,A,,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,/ trimestre,,,45,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - 14ème,Cours,Solfège,,,,,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil théâtral,Mercredi,,,1:00 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,3,6,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Mercredi,,,12:30 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,1,2,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Mercredi,,,12:40 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,3,4,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,/ trimestre,,,12,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Mercredi,,,1:00 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,5,7,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil théâtral,Samedi,,,1:00 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,3,6,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Samedi,,,12:30 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,1,2,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ trimestre,,,10,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Samedi,,,12:40 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,3,4,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,/ trimestre,,,12,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Eveil musical,Samedi,,,1:00 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,Ini,,5,7,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Accordéon diatonique (portugais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Batterie (anglais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Clarinette (chinois, espagnol)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Flûte à bec (espagnol),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Flûte traversière (italien, russe, coréen)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Guitare (anglais, portugais, russe, bulgare, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Harpe (anglais, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Luth (russe),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Piano (espagnol, russe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Saxophone (portugais),,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Violon (italien, espagnol, serbe)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,"Violoncelle (anglais, espagnol)",,,,,Adulte,Ado,Enfant,,1 cours = 2 apprentissages !,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix à définir.,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Tout instrument,,,,12:20 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,5,7,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Tout instrument,,,,12:30 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,D,M,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,/ trimestre,,,24,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Tout instrument,,,,12:40 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,M,I,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,/ trimestre,,,31,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Tout instrument,,,,12:50 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,I,A,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,/ trimestre,,,38,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Tout instrument,,,,1:00 AM,Adulte,Ado,Enfant,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,A,,8,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,/ trimestre,,,45,10,,,,,,,,,,,,,
Académie Inter Musicale de Paris - Mistral,Cours,Chant,,,,12:20 AM,Enfant,,,,,Contactez l'Association pour connaître le jour et les horaires des cours et confirmer le lieu.,TN,,5,7,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10,,,,,,,,,,,,,
